Active,FirstName,LastName,GenderAsString,CantonName,CantonAbbreviation,CouncilName,ParlGroupName,ParlGroupAbbreviation,PartyName,PartyAbbreviation,MaritalStatusText,BirthPlace_City,BirthPlace_Canton,Mandates,DateJoining,DateLeaving,Citizenship,DateOfBirth,DateOfDeath
0,Samuel,Schmid,m,Bern,BE,Nationalrat,Fraktion der Schweizerischen Volkspartei,V,Schweizerische Volkspartei,SVP,verheiratet,Rüti b. Büren,Bern,"Gemeinderat von 1971 bis 1982, Gemeindepräsident von 1973 bis 1982, Grossrat von 1982 bis 1993",12/4/1995,12/5/1999,Attiswil (BE),1/8/1947,
0,Ernst,Schmid,m,Bern,BE,Nationalrat,"Bauern,-Gewerbe- und Bürgerfraktion",BGB,"Bauern-, Gewerbe- und Bürgerpartei",BGB,,,,,3/25/1941,9/1/1950,Mühleberg (BE),6/1/1899,1/8/1991
0,Josef Leonz sen.,Schmid,m,Zug,ZG,Ständerat,,,Konservative,Kons*,,,,,1/9/1854,6/1/1856,"Neuheim (ZG),Baar (ZG)",5/7/1810,4/14/1880
0,Franz,Schmid,m,Uri,UR,Ständerat,,,Konservative,Kons*,,,,,6/5/1882,11/30/1890,Altdorf (UR),9/30/1841,11/30/1923
0,Samuel,Schmid,m,Bern,BE,Nationalrat,Fraktion der Schweizerischen Volkspartei,V,Schweizerische Volkspartei,SVP,verheiratet,Rüti b. Büren,Bern,"Gemeinderat von 1971 bis 1982, Gemeindepräsident von 1973 bis 1982, Grossrat von 1982 bis 1993",9/19/1994,12/3/1995,Attiswil (BE),1/8/1947,
0,Jakob,Schmid,m,Luzern,LU,Ständerat,,,Konservative,Kons*,,,,,12/1/1889,10/1/1897,Luzern (LU),11/19/1840,8/29/1908
0,Rudolf,Schmid,m,Bern,BE,Nationalrat,Linke,LG,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/7/1857,12/6/1863,Eriswil (BE),9/21/1822,1/18/1903
0,J. J. Friedrich,Schmid,m,Aargau,AG,Nationalrat,Linke,LG,Liberale,Lib*,,,,,6/1/1849,11/1/1856,Möriken-Wildegg (AG),12/19/1812,1/5/1863
0,Martin,Schmid,m,Graubünden,GR,Ständerat,FDP-Liberale Fraktion,RL,FDP.Die Liberalen,FDP-Liberale,,Thusis,Graubünden,Legislative des Kantons (Grossrat): von Mai 1994 bis Dezember 2002; Exekutive des Kantons (Regierungsrat): von Januar 2003 bis Dezember 2011,12/5/2011,11/29/2015,"Vals (GR),Splügen (GR)",5/24/1969,
0,Hans,Schmid,m,St. Gallen,SG,Nationalrat,Sozialdemokratische Fraktion,S,Sozialdemokratische Partei der Schweiz,SP,,,,,6/5/1972,2/1/1985,"St. Gallen (SG),Erlinsbach (AG)",8/8/1935,4/4/2010
0,Johann,Schmid,m,Graubünden,GR,Nationalrat,,,Konservative,Kons*,,,,,12/5/1881,12/3/1893,Vals (GR),1/14/1850,5/27/1931
0,Franz,Schmid,m,Uri,UR,Nationalrat,,,Konservative,Kons*,,,,,12/1/1890,12/1/1904,Altdorf (UR),9/30/1841,11/30/1923
0,Paul,Schmid-Ammann,m,Schaffhausen,SH,Nationalrat,Fraktionslos,-,Bauernpartei (nicht BGB),BP*,,,,,3/26/1935,12/1/1935,Zürich (ZH),2/1/1900,9/6/1984
0,Barbara,Schmid-Federer,f,Zürich,ZH,Nationalrat,Fraktion CVP-EVP,CE,Christlichdemokratische Volkspartei der Schweiz,CVP,verheiratet,Zürich,Zürich,,12/5/2011,11/29/2015,"Ingenbohl (SZ),Rorschach (SG)",11/10/1965,
0,Barbara,Schmid-Federer,f,Zürich,ZH,Nationalrat,Fraktion CVP/EVP/glp,CEg,Christlichdemokratische Volkspartei der Schweiz,CVP,verheiratet,Zürich,Zürich,,12/3/2007,12/4/2011,"Ingenbohl (SZ),Rorschach (SG)",11/10/1965,
1,Barbara,Schmid-Federer,f,Zürich,ZH,Nationalrat,CVP-Fraktion,C,Christlichdemokratische Volkspartei der Schweiz,CVP,verheiratet,Zürich,Zürich,,11/30/2015,,"Ingenbohl (SZ),Rorschach (SG)",11/10/1965,
0,Paul,Schmidhalter,m,Wallis,VS,Nationalrat,Christlichdemokratische Fraktion,C,Christlichdemokratische Volkspartei der Schweiz,CVP,,,,,11/28/1983,12/3/1995,Brig-Glis (VS),1/12/1931,8/23/2005
0,Jakob,Schmidheiny,m,St. Gallen,SG,Nationalrat,Radikal-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,3/26/1934,12/1/1935,Balgach (SG),6/21/1875,1/8/1955
0,Ernst,Schmidheiny,m,St. Gallen,SG,Nationalrat,,,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/4/1911,11/1/1919,Balgach (SG),4/1/1871,3/15/1935
0,Max,Schmidheiny,m,St. Gallen,SG,Nationalrat,Radikal-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/7/1959,12/1/1963,Balgach (SG),4/3/1908,8/19/1991
0,Rudolf,Schmid-Käser,m,Zürich,ZH,Nationalrat,Fraktion des Landesrings,U,Landesring der Unabhängigen,LdU,,,,,12/5/1955,12/6/1959,Zürich (ZH),3/5/1888,5/29/1962
0,Fritz,Schmidlin,m,Bern,BE,Nationalrat,Sozialdemokratische Fraktion,S,Sozialdemokratische Partei der Schweiz,SP,,,,,12/3/1928,12/6/1931,Luzern (LU),6/29/1898,1/21/1983
0,Fritz,Schmidlin,m,Bern,BE,Nationalrat,Sozialdemokratische Fraktion,S,Sozialdemokratische Partei der Schweiz,SP,,,,,12/14/1933,12/4/1955,Luzern (LU),6/29/1898,1/21/1983
0,Philipp,Schmid-Ruedin,m,Zürich,ZH,Nationalrat,Radikal-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/7/1925,12/1/1963,"Zürich (ZH),Vals (GR)",5/8/1889,2/22/1971
0,Carlo,Schmid-Sutter,m,Appenzell I.-Rh.,AI,Ständerat,Christlichdemokratische Fraktion,C,Christlichdemokratische Volkspartei der Schweiz,CVP,verheiratet,Heiden,Appenzell A.-Rh.,"Stillstehender Bezirkshauptmann von 1979 bis 1984, Grossrat von 1979 bis 1995, seit 1984 Landammann, Präsident der Christlichdemokratischen Volkpartei der Schweiz von 1992 bis 1994; PRÄSIDENT DES STÄNDERATES 1999/2000",12/1/2003,6/3/2007,Oberegg (AI),3/11/1950,
0,Carlo,Schmid-Sutter,m,Appenzell I.-Rh.,AI,Ständerat,Christlichdemokratische Fraktion,C,Christlichdemokratische Volkspartei der Schweiz,CVP,verheiratet,Heiden,Appenzell A.-Rh.,"Stillstehender Bezirkshauptmann von 1979 bis 1984, Grossrat von 1979 bis 1995, seit 1984 Landammann, Präsident der Christlichdemokratischen Volkpartei der Schweiz von 1992 bis 1994; PRÄSIDENT DES STÄNDERATES 1999/2000",6/2/1980,11/30/2003,Oberegg (AI),3/11/1950,
1,Roberto,Schmidt,m,Wallis,VS,Nationalrat,CVP-Fraktion,C,Christlichdemokratische Volkspartei der Schweiz,CVP,verheiratet,Siders,Wallis,Exekutive der Gemeinde: Gemeinderat von 2000 bis 2004; Gemeindepräsident seit 2005,11/30/2015,,"Guttet-Feschel (VS),Leuk (VS)",7/16/1962,
0,Roberto,Schmidt,m,Wallis,VS,Nationalrat,Fraktion CVP/EVP/glp,CEg,Christlichdemokratische Volkspartei der Schweiz,CVP,verheiratet,Siders,Wallis,Exekutive der Gemeinde: Gemeinderat von 2000 bis 2004; Gemeindepräsident seit 2005,12/3/2007,12/4/2011,"Guttet-Feschel (VS),Leuk (VS)",7/16/1962,
0,Walter,Schmidt,m,Aargau,AG,Nationalrat,Sozialdemokratische Fraktion,S,Sozialdemokratische Partei der Schweiz,SP,,,,,12/2/1963,11/28/1971,Bern (BE),3/20/1912,7/20/1996
0,Walter,Schmied,m,Bern,BE,Nationalrat,Fraktion der Schweizerischen Volkspartei,V,Schweizerische Volkspartei,SVP,ledig,Moutier,Bern,Législatif communal: depuit 1979; Législatif cantonal: de 1982 à 1991,12/1/2003,12/2/2007,Brienz (BE),1/9/1953,
0,Walter,Schmied,m,Bern,BE,Nationalrat,Fraktion der Schweizerischen Volkspartei,V,Schweizerische Volkspartei,SVP,ledig,Moutier,Bern,Législatif communal: depuit 1979; Législatif cantonal: de 1982 à 1991,12/4/1995,11/30/2003,Brienz (BE),1/9/1953,
0,Walter,Schmied,m,Bern,BE,Nationalrat,Fraktion der Schweizerischen Volkspartei,V,Schweizerische Volkspartei,SVP,ledig,Moutier,Bern,Législatif communal: depuit 1979; Législatif cantonal: de 1982 à 1991,11/25/1991,12/3/1995,Brienz (BE),1/9/1953,
0,Henri,Schmitt,m,Genf,GE,Nationalrat,Radikal-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/2/1963,11/30/1975,Genf (GE),5/23/1926,3/5/1982
0,Johann,Schmuki,m,St. Gallen,SG,Ständerat,Katholisch-Konservative Fraktion,K,Konservative,Kons*,,,,,12/8/1936,6/1/1957,St. Gallenkappel (SG),5/13/1890,8/4/1970
0,Johann,Schmuki,m,St. Gallen,SG,Ständerat,Katholisch-Konservative Fraktion,K,Konservative,Kons*,,,,,12/8/1936,6/1/1957,St. Gallenkappel (SG),5/13/1890,8/4/1970
0,Johann,Schmuki,m,St. Gallen,SG,Ständerat,Katholisch-Konservative Fraktion,K,Konservative,Kons*,,,,,12/8/1936,6/1/1957,St. Gallenkappel (SG),5/13/1890,8/4/1970
0,Rudolf,Schmutz,m,Bern,BE,Nationalrat,"Bauern,-Gewerbe- und Bürgerfraktion",BGB,"Bauern-, Gewerbe- und Bürgerpartei",BGB,,,,,12/3/1928,11/30/1947,Niedermuhlern (BE),11/19/1876,12/8/1963
1,Daniela,Schneeberger,f,Basel-Landschaft,BL,Nationalrat,FDP-Liberale Fraktion,RL,FDP.Die Liberalen,FDP-Liberale,,Liestal,Basel-Landschaft,"Landrat des Kantons Basel-Landschaft: von Juli 1999 bis Dezember 2011, Mitglied der Finanzkommission; Landratspräsidentin Basel-Landschaft: von Juli 2004 bis Juni 2005",11/30/2015,,Thürnen (BL),9/19/1967,
0,Daniela,Schneeberger,f,Basel-Landschaft,BL,Nationalrat,FDP-Liberale Fraktion,RL,FDP.Die Liberalen,FDP-Liberale,,Liestal,Basel-Landschaft,"Landrat des Kantons Basel-Landschaft: von Juli 1999 bis Dezember 2011, Mitglied der Finanzkommission; Landratspräsidentin Basel-Landschaft: von Juli 2004 bis Juni 2005",12/5/2011,11/29/2015,Thürnen (BL),9/19/1967,
0,Friedrich Oskar,Schneeberger,m,Bern,BE,Nationalrat,Sozialdemokratische Fraktion,S,Sozialdemokratische Partei der Schweiz,SP,,,,,12/3/1917,12/6/1931,Täuffelen (BE),8/5/1868,4/2/1945
0,Erwin,Schneider,m,Bern,BE,Nationalrat,Sozialdemokratische Fraktion,S,Sozialdemokratische Partei der Schweiz,SP,,,,,6/1/1970,11/28/1971,"Basel (BS),Brügg (BE)",10/30/1910,11/4/1998
0,Friedrich,Schneider,m,Basel-Stadt,BS,Nationalrat,,,Sozialdemokratische Partei der Schweiz,SP,,,,,12/1/1919,12/3/1939,"Basel (BS),Brügg (BE)",9/23/1886,1/29/1966
0,Friedrich,Schneider,m,Basel-Stadt,BS,Nationalrat,Sozialdemokratische Fraktion,S,Sozialdemokratische Partei der Schweiz,SP,,,,,3/25/1941,12/2/1951,"Basel (BS),Brügg (BE)",9/23/1886,1/29/1966
0,Gottlieb,Schneider,m,Bern,BE,Nationalrat,Linke,LG,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/7/1857,12/2/1860,Frutigen (BE),8/25/1828,3/5/1884
0,Johann N.,Schneider,m,Bern,BE,Nationalrat,Freisinnig-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,verheiratet,Sumiswald,Bern,,12/6/1999,11/30/2003,Hasle b. Burgdorf (BE),2/18/1952,
0,Fridolin,Schneider,m,Aargau,AG,Nationalrat,Mitte,MC,Liberale,Lib*,,,,,12/3/1866,12/5/1869,Herznach (AG),9/26/1823,1/3/1899
0,Johannes,Schneider,m,Bern,BE,Nationalrat,Mitte,MC,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,11/6/1848,4/1/1850,Eriswil (BE),4/13/1792,1/2/1858
0,Erwin,Schneider,m,Bern,BE,Nationalrat,Sozialdemokratische Fraktion,S,Sozialdemokratische Partei der Schweiz,SP,,,,,9/22/1958,6/1/1962,"Basel (BS),Brügg (BE)",10/30/1910,11/4/1998
0,Johann Rudolf,Schneider,m,Bern,BE,Nationalrat,Linke,LG,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,11/6/1848,12/2/1866,Nidau (BE),10/23/1804,1/14/1880
0,Friedrich,Schneider,m,Basel-Stadt,BS,Nationalrat,Sozialdemokratische Fraktion,S,Sozialdemokratische Partei der Schweiz,SP,,,,,12/1/1919,12/3/1939,"Basel (BS),Brügg (BE)",9/23/1886,1/29/1966
0,Friedrich,Schneider,m,Basel-Stadt,BS,Nationalrat,Sozialdemokratische Fraktion,S,Sozialdemokratische Partei der Schweiz,SP,,,,,12/1/1919,12/3/1939,"Basel (BS),Brügg (BE)",9/23/1886,1/29/1966
0,Johann N.,Schneider,m,Bern,BE,Nationalrat,Freisinnig-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,verheiratet,Sumiswald,Bern,,12/1/2003,12/2/2007,Hasle b. Burgdorf (BE),2/18/1952,
0,Arnold,Schneider,m,Basel-Stadt,BS,Nationalrat,Radikal-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/4/1967,11/28/1971,"Basel (BS),Oberdorf (BL)",2/12/1920,10/17/1992
0,Gustav Joh.,Schneider,m,Basel-Landschaft,BL,Ständerat,Radikal-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/7/1914,6/11/1932,Reigoldswil (BL),6/4/1868,6/11/1932
0,Ursula,Schneider Schüttel,f,Freiburg,FR,Nationalrat,Sozialdemokratische Fraktion,S,Sozialdemokratische Partei der Schweiz,SP,verheiratet,Bern,Bern,Exekutive der Gemeinde Murten: seit April 2001; Legislative des Kantons: von Februar 2010 bis März 2012; Kantonsgericht (Ersatzrichterin): seit Mai 2005; Mietgericht Sense-See (Ersatzbeisitzerin): von November 2008 bis September 2013,5/29/2012,11/29/2015,"Frutigen (BE),Bern (BE)",11/26/1961,
0,Johann N.,Schneider-Ammann,m,Bern,BE,Nationalrat,Freisinnig-demokratische Fraktion,RL,Freisinnig-Demokratische Partei der Schweiz,FDP,verheiratet,Sumiswald,Bern,,12/3/2007,10/31/2010,Hasle b. Burgdorf (BE),2/18/1952,
1,Johann N.,Schneider-Ammann,m,Bern,BE,Bundesrat,,,FDP.Die Liberalen,FDP-Liberale,verheiratet,Sumiswald,Bern,,9/22/2010,,Hasle b. Burgdorf (BE),2/18/1952,
0,Elisabeth,Schneider-Schneiter,f,Basel-Landschaft,BL,Nationalrat,Fraktion CVP/EVP/glp,CEg,Christlichdemokratische Volkspartei der Schweiz,CVP,verheiratet,Basel,Basel-Stadt,Legislative des Kantons: von Juli 1999 bis September 2010,11/29/2010,12/4/2011,"Basel (BS),Lenzburg (AG),Schwendibach (BE)",2/19/1964,
0,Elisabeth,Schneider-Schneiter,f,Basel-Landschaft,BL,Nationalrat,Fraktion CVP-EVP,CE,Christlichdemokratische Volkspartei der Schweiz,CVP,verheiratet,Basel,Basel-Stadt,Legislative des Kantons: von Juli 1999 bis September 2010,12/5/2011,11/29/2015,"Basel (BS),Lenzburg (AG),Schwendibach (BE)",2/19/1964,
1,Elisabeth,Schneider-Schneiter,f,Basel-Landschaft,BL,Nationalrat,CVP-Fraktion,C,Christlichdemokratische Volkspartei der Schweiz,CVP,verheiratet,Basel,Basel-Stadt,Legislative des Kantons: von Juli 1999 bis September 2010,11/30/2015,,"Basel (BS),Lenzburg (AG),Schwendibach (BE)",2/19/1964,
0,Ludwig,Schneller,m,Zürich,ZH,Nationalrat,Katholisch-Konservative Fraktion,K,Konservative,Kons*,,,,,6/1/1931,10/15/1936,Zürich (ZH),2/17/1879,10/15/1936
0,Theodor,Schnider,m,Luzern,LU,Nationalrat,Christlichdemokratische Fraktion,C,Christlichdemokratische Volkspartei der Schweiz,CVP,,,,,11/26/1979,12/3/1995,Flühli (LU),5/17/1930,7/10/2008
0,Heinrich,Schnyder,m,Bern,BE,Nationalrat,"Bauern,-Gewerbe- und Bürgerfraktion",BGB,Schweizerische Volkspartei,SVP,,,,,11/29/1971,11/29/1987,Diessbach b. Büren (BE),11/21/1927,10/20/2014
0,Jules,Schnyder,m,Luzern,LU,Ständerat,,,Konservative,Kons*,,,,,12/7/1885,6/1/1886,Sursee (LU),2/9/1830,2/28/1913
0,Oskar,Schnyder,m,Wallis,VS,Nationalrat,Katholisch-Konservative Fraktion,K,Konservative,Kons*,,,,,12/6/1943,12/1/1948,Gampel (VS),11/21/1896,9/21/1974
0,Heinrich,Schnyder,m,Zürich,ZH,Nationalrat,Fraktionslos,-,Landesring der Unabhängigen,LdU,,,,,12/6/1943,11/30/1947,Diessbach b. Büren (BE),8/8/1897,10/14/1974
0,Anton,Schnyder,m,Luzern,LU,Nationalrat,Linke,LG,Liberale,Lib*,,,,,11/6/1848,12/2/1860,Sursee (LU),5/4/1804,2/1/1884
0,Karl,Schnyder,m,Basel-Stadt,BS,Nationalrat,Sozialdemokratische Fraktion,S,Sozialdemokratische Partei der Schweiz,SP,,,,,12/1/1975,4/21/1978,"Basel (BS),Vorderthal (SZ)",8/23/1931,4/29/2016
0,Jules,Schnyder,m,Bern,BE,Nationalrat,Mitte,MC,Liberale,Lib*,,,,,12/5/1881,11/30/1884,Neuenstadt (BE),4/21/1843,8/9/1928
0,Josef,Schöbi,m,St. Gallen,SG,Ständerat,Katholisch-Konservative Fraktion,K,Konservative,Kons*,,,,,6/3/1935,5/22/1936,Berneck (SG),3/19/1873,5/22/1936
0,Joseph Anton,Schobinger,m,Luzern,LU,Nationalrat,,,Konservative,Kons*,,,,,9/1/1888,6/1/1908,Luzern (LU),1/30/1849,11/27/1911
0,Joseph Anton,Schobinger,m,Luzern,LU,Nationalrat,,,Konservative,Kons*,,,,,9/1/1888,6/1/1908,Luzern (LU),1/30/1849,11/27/1911
0,Joseph Anton,Schobinger,m,Luzern,LU,Bundesrat,,,Konservative,Kons*,,,,,6/17/1908,11/27/1911,Luzern (LU),1/30/1849,11/27/1911
0,Joseph Anton,Schobinger,m,Luzern,LU,Nationalrat,,,Konservative,Kons*,,,,,9/1/1888,6/1/1908,Luzern (LU),1/30/1849,11/27/1911
0,Heinrich Gustav,Schoch,m,Schaffhausen,SH,Ständerat,Fraktionslos,-,Sozialdemokratie nahe,Soznahe*,,,,,12/5/1881,5/11/1895,"Schaffhausen (SH),Bauma (ZH)",1/1/1841,5/11/1895
0,Heinrich Gustav,Schoch,m,Schaffhausen,SH,Ständerat,Fraktionslos,-,Sozialdemokratie nahe,Soznahe*,,,,,12/5/1881,5/11/1895,"Schaffhausen (SH),Bauma (ZH)",1/1/1841,5/11/1895
0,Kurt,Schoch,m,Schaffhausen,SH,Ständerat,Radikal-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/2/1946,12/15/1960,Schaffhausen (SH),2/17/1904,2/3/1980
0,Heinrich Gustav,Schoch,m,Schaffhausen,SH,Nationalrat,Fraktionslos,-,Grütlianer nahe,Grütnahe*,,,,,12/6/1875,12/1/1878,"Schaffhausen (SH),Bauma (ZH)",1/1/1841,5/11/1895
0,Otto,Schoch,m,Appenzell A.-Rh.,AR,Ständerat,Freisinnig-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,verheiratet,Herisau,Appenzell A.-Rh.,Kantonsrat AR von 1969 bis 1978,11/28/1983,9/22/1997,Herisau (AR),12/1/1934,7/5/2013
0,Heinrich Gustav,Schoch,m,Schaffhausen,SH,Ständerat,Fraktionslos,-,Grütlianer nahe,Grütnahe*,,,,,3/8/1875,9/1/1875,"Schaffhausen (SH),Bauma (ZH)",1/1/1841,5/11/1895
0,Heinrich Gustav,Schoch,m,Schaffhausen,SH,Ständerat,Fraktionslos,-,Sozialdemokratie nahe,Soznahe*,,,,,12/5/1881,5/11/1895,"Schaffhausen (SH),Bauma (ZH)",1/1/1841,5/11/1895
0,Kurt,Schoch,m,Schaffhausen,SH,Ständerat,Radikal-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/2/1946,12/15/1960,Schaffhausen (SH),2/17/1904,2/3/1980
0,Kurt,Schoch,m,Schaffhausen,SH,Ständerat,Radikal-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/2/1946,12/15/1960,Schaffhausen (SH),2/17/1904,2/3/1980
0,Jakob,Schönenberger,m,St. Gallen,SG,Ständerat,Christlichdemokratische Fraktion,C,Christlichdemokratische Volkspartei der Schweiz,CVP,,,,,11/26/1979,11/24/1991,Kirchberg (SG),10/2/1931,
0,Laurenz,Schönenberger,m,St. Gallen,SG,Nationalrat,,,Konservative,Kons*,,,,,12/4/1882,11/30/1890,Kirchberg (SG),4/18/1832,12/30/1900
0,Sidney,Schopfer,m,Waadt,VD,Nationalrat,Radikal-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/4/1922,9/1/1925,La Praz (VD),4/14/1862,7/28/1938
0,Robert,Schöpfer,m,Solothurn,SO,Ständerat,Radikal-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/3/1917,12/3/1939,"Solothurn (SO),Escholzmatt (LU)",9/27/1869,12/27/1941
0,Robert,Schöpfer,m,Solothurn,SO,Ständerat,Radikal-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/3/1917,12/3/1939,"Solothurn (SO),Escholzmatt (LU)",9/27/1869,12/27/1941
0,Robert,Schöpfer,m,Solothurn,SO,Ständerat,Radikal-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/3/1917,12/3/1939,"Solothurn (SO),Escholzmatt (LU)",9/27/1869,12/27/1941
0,Hans,Schregenberger,m,St. Gallen,SG,Nationalrat,Konservativ-christlichsoziale Fraktion,K,Konservativ-christlichsoziale Volkspartei der Schweiz,KK,,,,,12/2/1963,11/28/1971,Degersheim (SG),9/19/1912,1/9/1990
0,Johann Benedikt,Schubiger,m,St. Gallen,SG,Nationalrat,Linke,LG,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/1/1851,10/27/1859,Uznach (SG),11/9/1801,10/27/1859
0,Emil,Schubiger,m,St. Gallen,SG,Ständerat,Mitte,MC,Liberale,Lib*,,,,,6/1/1891,3/1/1896,Uznach (SG),12/12/1834,4/9/1906
0,Johann Bapt.,Schubiger,m,St. Gallen,SG,Nationalrat,,,Konservative,Kons*,,,,,12/1/1890,11/1/1919,Uznach (SG),6/23/1848,11/20/1920
0,Kurt,Schüle,m,Schaffhausen,SH,Nationalrat,Freisinnig-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,ledig,Schaffhausen,Schaffhausen,"Grosser Rat von 1972 bis 1986, Mitglied Fraktionsvorstand",11/26/1979,11/24/1991,Schaffhausen (SH),8/23/1944,
0,Kurt,Schüle,m,Schaffhausen,SH,Ständerat,Freisinnig-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,ledig,Schaffhausen,Schaffhausen,"Grosser Rat von 1972 bis 1986, Mitglied Fraktionsvorstand",11/25/1991,12/5/1999,Schaffhausen (SH),8/23/1944,
0,Hans,Schuler,m,Glarus,GL,Nationalrat,Radikal-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,10/1/1946,12/6/1959,Glarus (GL),10/9/1899,3/2/1977
0,Josef,Schuler,m,Schwyz,SZ,Nationalrat,Fraktionslos,-,Bauernvereinigung (SZ),BV (SZ)*,,,,,12/6/1943,11/30/1947,Alpthal (SZ),10/27/1889,2/17/1957
0,Josef-Maria,Schuler,m,Schwyz,SZ,Ständerat,,,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/4/1911,5/9/1915,Schwyz (SZ),1/29/1853,5/9/1915
0,Fr. Karl,Schuler,m,Schwyz,SZ,Nationalrat,Mitte,MC,Konservative,Kons*,,,,,11/6/1848,5/1/1852,Schwyz (SZ),1/1/1817,3/2/1854
0,Adelrich Jacob,Schuler,m,Zürich,ZH,Nationalrat,Katholisch-Konservative Fraktion,K,Konservative,Kons*,,,,,12/5/1955,6/1/1975,Rothenthurm (SZ),1/8/1922,9/6/1989
0,Edmund L.,Schulthess,m,Aargau,AG,Bundesrat,,,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,7/17/1912,4/15/1935,Brugg (AG),3/2/1868,4/22/1944
0,Edmund L.,Schulthess,m,Aargau,AG,Ständerat,,,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/4/1905,7/1/1912,Brugg (AG),3/2/1868,4/22/1944
0,Josef X. Leod. Franz,Schumacher,m,Luzern,LU,Ständerat,Linke,LG,Liberale,Lib*,,,,,4/5/1850,12/1/1853,Luzern (LU),5/2/1793,10/30/1860
0,Rudolf,Schümperli,m,Thurgau,TG,Nationalrat,Sozialdemokratische Fraktion,S,Sozialdemokratische Partei der Schweiz,SP,,,,,12/6/1943,9/1/1954,Schönholzerswilen (TG),3/6/1907,3/11/1990
0,Johann Jakob,Schümperlin,m,Thurgau,TG,Nationalrat,Linke,LG,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,6/18/1883,9/5/1889,"Kreuzlingen (TG),Hessenreuti (TG)",4/17/1832,9/5/1889
0,Hermann,Schüpbach,m,Bern,BE,Nationalrat,Radikal-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/4/1911,12/1/1935,"Thun (BE),Steffisburg (BE)",4/5/1877,6/30/1949
0,Hermann,Schüpbach,m,Bern,BE,Nationalrat,,,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/4/1911,12/1/1935,"Thun (BE),Steffisburg (BE)",4/5/1877,6/30/1949
0,Gerhart,Schürch,m,Bern,BE,Nationalrat,Radikal-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,11/29/1971,11/25/1979,Rohrbach (BE),3/23/1910,8/28/1994
0,Leo,Schürmann,m,Solothurn,SO,Nationalrat,Konservativ-christlichsoziale Fraktion,K,Konservativ-christlichsoziale Volkspartei der Schweiz,KK,,,,,12/7/1959,6/1/1974,"Olten (SO),Däniken (SO)",4/10/1917,12/8/2002
0,Jakob,Schutz,m,Graubünden,GR,Nationalrat,Radikal-demokratische Fraktion,R,Freisinnig-Demokratische Partei der Schweiz,FDP,,,,,12/1/1975,11/25/1979,"Filisur (GR),Zurzach (AG)",3/8/1918,9/27/2013
0,Otto,Schütz,m,Zürich,ZH,Nationalrat,Sozialdemokratische Fraktion,S,Sozialdemokratische Partei der Schweiz,SP,,,,,12/1/1947,9/3/1975,Bachs (ZH),3/4/1907,9/3/1975
